transaction_id,account_id,timestamp,amount,currency,transaction_type,merchant_id,status
TXN_c5bcdd0025e6,ACC_22dbc9100066,2024-07-30 00:00:00,43495.62,JPY,CREDIT,MER_727ce1dcbea5,CANCELLED
TXN_98a5d94ee18e,ACC_4c3c5667f13c,2024-04-20 00:00:00,46395.08,JPY,CREDIT,MER_3b10bb4c7bec,PENDING
TXN_93856db91795,ACC_9708e955eec6,2024-07-02 00:00:00,48778.04,EUR,TRANSFER,MER_88bb676276e3,COMPLETED
TXN_b809933c6196,ACC_9a4602ebf943,2024-08-26 00:00:00,22934.36,EUR,TRANSFER,MER_3fcb216be08e,FAILED
TXN_a90a8b0f8551,ACC_bda89817b210,2024-11-22 00:00:00,47638.48,EUR,REFUND,MER_48c55791b8c9,PENDING
TXN_ce64725ee4d4,ACC_a4b795d9aa0b,2024-09-07 00:00:00,43111.33,EUR,REFUND,MER_a6e1be67b30a,CANCELLED
TXN_75a7054a7f5d,ACC_1b69b6cde039,2024-05-06 00:00:00,12399.09,JPY,REFUND,MER_f44c3228ae58,PENDING
TXN_5f86987899b6,ACC_7b42eaa7e73b,2024-08-01 00:00:00,49009.4,USD,PAYMENT,MER_4d2a51cc8904,COMPLETED
TXN_5e6e3ff448e2,ACC_82e54e41c6a6,2024-12-22 00:00:00,41066.35,JPY,PAYMENT,MER_e1ec9576fac4,COMPLETED
TXN_da9ad7d274c3,ACC_d1fc6704dcbe,2024-04-21 00:00:00,6644.27,GBP,CREDIT,MER_a792d6f85b4c,COMPLETED
TXN_9e0078268abd,ACC_8501fa37eeb3,2024-03-23 00:00:00,35168.19,CNY,REFUND,MER_b61f9c8f29ed,CANCELLED
TXN_693e7f14ed59,ACC_5785a425c0f0,2024-12-26 00:00:00,20273.97,GBP,PAYMENT,MER_5c2f5737ae97,COMPLETED
TXN_b06cb8395a43,ACC_f5db63ed34ea,2024-12-19 00:00:00,16651.98,USD,TRANSFER,MER_67c78afea5e3,FAILED
TXN_35bc6e61efff,ACC_0458bd9a95bd,2024-10-21 00:00:00,39725.99,USD,REFUND,MER_f226e5e0edee,COMPLETED
TXN_d7aad58571d4,ACC_faf3fdb56291,2024-07-05 00:00:00,44400.02,USD,PAYMENT,MER_01be12b87297,COMPLETED
TXN_0515173a344a,ACC_82d275c71579,2024-10-13 00:00:00,35246.63,CNY,CREDIT,MER_15184378ee05,FAILED
TXN_d86e9c812dc7,ACC_7235e8a37643,2024-09-01 00:00:00,36871.63,CNY,CREDIT,MER_253c2e786db3,PENDING
TXN_b9545ca56570,ACC_9f6b26977809,2024-09-14 00:00:00,34014.53,GBP,DEBIT,MER_6d45a7b851a5,FAILED
TXN_045f8c33b06f,ACC_3560bb23bd80,2024-03-03 00:00:00,23513.49,CNY,REFUND,MER_f6649af49d67,CANCELLED
TXN_b933ba67e7bb,ACC_d917cee2fd87,2024-12-20 00:00:00,40441.71,USD,CREDIT,MER_00137d2f647d,CANCELLED
TXN_c59dc6f2693a,ACC_52b5466a4883,2024-04-01 00:00:00,14425.75,USD,DEBIT,MER_67ce36f3f3f7,COMPLETED
TXN_7d5bfc5bc304,ACC_fddda3bcee32,2024-04-14 00:00:00,26039.18,USD,TRANSFER,MER_e1ae911690bc,PENDING
TXN_50929b16f9af,ACC_a1ae8ffa5207,2024-11-26 00:00:00,1083.9,EUR,DEBIT,MER_262314d3554d,PENDING
TXN_eb752477f752,ACC_1e7444a7abf8,2024-06-20 00:00:00,20590.47,GBP,TRANSFER,MER_46e2f77016df,CANCELLED
TXN_ad1bdb5dd389,ACC_fe36d9571631,2024-06-05 00:00:00,8595.14,GBP,CREDIT,MER_86de563aea68,FAILED
TXN_5262aafc2d7b,ACC_726620ee2420,2024-06-29 00:00:00,14226.26,EUR,REFUND,MER_128bafbda4b6,FAILED
TXN_9297f90d7fe6,ACC_db8eb11a9028,2024-12-28 00:00:00,34646.03,EUR,CREDIT,MER_4d7996b9bef6,COMPLETED
TXN_2c89b511c471,ACC_8af3a1c1de4e,2024-08-13 00:00:00,13027.76,EUR,CREDIT,MER_ba3dc16d2836,COMPLETED
TXN_789edcbdf221,ACC_200094fcf6e3,2024-03-16 00:00:00,18652.02,CNY,CREDIT,MER_5f08c7940e93,COMPLETED
TXN_15dc4481d27b,ACC_08fb98fd9d1f,2024-09-12 00:00:00,38428.22,JPY,TRANSFER,MER_de1b9f5276d7,FAILED
TXN_956fffe0d78c,ACC_6778a1d8c714,2024-05-28 00:00:00,48480.58,CNY,CREDIT,MER_5b3932b0ab0e,CANCELLED
TXN_4fd338aab4af,ACC_702db1cc417d,2024-09-02 00:00:00,45009.72,EUR,REFUND,MER_01c568b7a4c0,COMPLETED
TXN_a3e449d61901,ACC_5d4e41b024e8,2024-08-16 00:00:00,17876.1,GBP,DEBIT,MER_74309d93985c,PENDING
TXN_c96c198223b6,ACC_58be376f260c,2024-05-22 00:00:00,9793.83,USD,REFUND,MER_a1d3aa0c6853,COMPLETED
TXN_1056eccf5b8f,ACC_2af3bc7c6b3e,2024-09-08 00:00:00,15894.71,CNY,REFUND,MER_bd48e9f11a6f,FAILED
TXN_8ba6348c2478,ACC_6cff918594ff,2024-08-06 00:00:00,18487.8,GBP,DEBIT,MER_a1cc6e4b258a,FAILED
TXN_6a80ca5b96a4,ACC_061c07332ba0,2024-10-14 00:00:00,4389.06,JPY,PAYMENT,MER_2e1d5cf05ac1,FAILED
TXN_f4a252ab808f,ACC_73c2b20d4590,2024-08-05 00:00:00,36432.99,JPY,CREDIT,MER_1ce678ca4f27,COMPLETED
TXN_455133bd565d,ACC_c67f846379a9,2024-09-25 00:00:00,49332.05,USD,REFUND,MER_201c2e7b39a3,COMPLETED
TXN_97bc1dccc034,ACC_e0f34a7f9079,2024-05-19 00:00:00,20731.56,CNY,PAYMENT,MER_47c657e8f5c9,PENDING
TXN_7d86c9f70e74,ACC_a38d83409780,2024-05-28 00:00:00,27697.81,USD,TRANSFER,MER_7fcd9d9716fe,FAILED
TXN_3d2839b5c45d,ACC_4a10cdea9713,2024-04-24 00:00:00,1351.73,USD,CREDIT,MER_5a9722a913d8,CANCELLED
TXN_c9db5ad8c78e,ACC_864333e0210f,2024-05-27 00:00:00,20863.67,JPY,CREDIT,MER_66473ef2b795,FAILED
TXN_03bf59142b76,ACC_54c2bd4b0294,2024-11-02 00:00:00,37280.82,CNY,PAYMENT,MER_a54629f86414,FAILED
TXN_e4476cd07a38,ACC_ff2d370067c2,2024-12-21 00:00:00,40915.86,GBP,REFUND,MER_ce53d01d60ba,COMPLETED
TXN_5e457da581f6,ACC_0d91f4ad1ccd,2024-01-30 00:00:00,7315.39,JPY,CREDIT,MER_074535de4989,COMPLETED
TXN_1dc5a47e4887,ACC_dc14097638f1,2024-07-01 00:00:00,2445.26,GBP,REFUND,MER_f3976cde5e22,COMPLETED
TXN_38a3718f4468,ACC_55dd5a4264cd,2024-04-03 00:00:00,38236.82,CNY,CREDIT,MER_868fe8720e4e,FAILED
TXN_0ad02525b1c8,ACC_912b3a0ea4cf,2024-06-03 00:00:00,13580.23,GBP,DEBIT,MER_c3fd81c46b40,FAILED
TXN_05b60f4a62de,ACC_0fb096d8ffbd,2024-09-22 00:00:00,14078.07,JPY,PAYMENT,MER_4f5cca4f4813,PENDING
TXN_a0d0fc3f6492,ACC_9c673dafe106,2024-04-23 00:00:00,41580.36,CNY,REFUND,MER_68b30940d3d5,COMPLETED
TXN_67d7eb4b6cff,ACC_7f0c9385f4b2,2024-02-29 00:00:00,40944.05,USD,PAYMENT,MER_1806be905dd7,FAILED
TXN_a9bea583aa1d,ACC_473d19d921b2,2024-11-01 00:00:00,26160.82,GBP,CREDIT,MER_f0a51728bfb2,COMPLETED
TXN_22d4398c4139,ACC_5e8af67e60ef,2024-03-06 00:00:00,42842.19,EUR,CREDIT,MER_eff808c2967e,PENDING
TXN_e63ea38d7f0c,ACC_63aff0b67748,2024-12-19 00:00:00,38153.55,USD,DEBIT,MER_6c39172492d9,CANCELLED
TXN_4834e12b4cb7,ACC_b686c7ca5814,2024-02-25 00:00:00,1649.31,CNY,REFUND,MER_33742e1a7aee,COMPLETED
TXN_505cc8dcd63b,ACC_1302dd2990a6,2024-06-03 00:00:00,33382.65,USD,DEBIT,MER_cc75466a2899,PENDING
TXN_b02356cce1ce,ACC_2cb7336eb6ce,2024-12-09 00:00:00,17583.17,USD,CREDIT,MER_a8daa7feb7db,FAILED
TXN_187013896e47,ACC_1fc0a321e9f9,2024-03-23 00:00:00,42758.35,CNY,CREDIT,MER_6fc3a64e3655,COMPLETED
TXN_53af0da25bf5,ACC_0e5f0aa269ae,2024-01-08 00:00:00,26446.65,EUR,TRANSFER,MER_988692a9318b,COMPLETED
TXN_574461595b01,ACC_ec3b5f9ecdb7,2024-04-19 00:00:00,46024.65,JPY,TRANSFER,MER_e94e5368dba4,PENDING
TXN_6ea3af74d02e,ACC_e2951282c281,2024-04-02 00:00:00,41738.76,JPY,PAYMENT,MER_1dca0ea75061,PENDING
TXN_db66c267e297,ACC_44e8cb9cfa13,2024-06-09 00:00:00,6189.53,USD,REFUND,MER_22603ed6f1bb,FAILED
TXN_0ef44f608619,ACC_64f7039ff709,2024-01-21 00:00:00,4121.57,JPY,DEBIT,MER_72a7dea21f8a,CANCELLED
TXN_e505ddf028cf,ACC_9f86a3bca41a,2024-08-15 00:00:00,11301.41,JPY,TRANSFER,MER_440d570fcafd,CANCELLED
TXN_f0b334c015d5,ACC_691ebd92812a,2024-08-31 00:00:00,46954.71,GBP,CREDIT,MER_10a944cc2c6b,CANCELLED
TXN_0b3e715d462a,ACC_547f2672c9f8,2024-09-24 00:00:00,32930.83,USD,DEBIT,MER_2f42fbe59ee3,CANCELLED
TXN_898a95514035,ACC_bb49c99ed4dd,2024-03-27 00:00:00,3244.87,EUR,TRANSFER,MER_9da41a373d0c,CANCELLED
TXN_80f8986b4a0f,ACC_c6587af27ad1,2024-09-12 00:00:00,13933.13,CNY,REFUND,MER_b67f082a1209,CANCELLED
TXN_87e9cb7be8c5,ACC_dbd995a15126,2024-07-26 00:00:00,49376.28,CNY,TRANSFER,MER_71b6aa445f96,CANCELLED
TXN_7e7d24bd6163,ACC_fd4de0163bb2,2024-09-11 00:00:00,11548.78,EUR,DEBIT,MER_3fbf016f691b,COMPLETED
TXN_3cefb4b98c23,ACC_40963c8eca0c,2024-01-14 00:00:00,48603.91,JPY,REFUND,MER_ed02d19a3993,PENDING
TXN_d88d961f36ee,ACC_662ee4ded2c8,2024-02-09 00:00:00,33057.42,CNY,PAYMENT,MER_d5c411accf31,PENDING
TXN_cbe2a10334bf,ACC_5b74d90e02ba,2024-09-15 00:00:00,13090.65,GBP,REFUND,MER_60fca41ae2ed,COMPLETED
TXN_cba40d30484d,ACC_2e3d315634e0,2024-03-01 00:00:00,19187.66,GBP,PAYMENT,MER_caa78d949f9e,COMPLETED
TXN_6988d6bbd7bb,ACC_5370e411e0e3,2024-06-04 00:00:00,44236.16,EUR,PAYMENT,MER_75cf2fc7dd3f,FAILED
TXN_e5de6ce9f2bc,ACC_4904b8adc8b0,2024-02-26 00:00:00,28447.07,JPY,REFUND,MER_10468f6b5db6,CANCELLED
TXN_b45c31289fc5,ACC_dbf163c09d85,2024-09-16 00:00:00,2796.3,GBP,PAYMENT,MER_9254202d5f76,CANCELLED
TXN_00b4ba22524f,ACC_d633d6bdaa62,2024-05-25 00:00:00,16030.93,USD,REFUND,MER_8e51b24ccccc,FAILED
TXN_842cc8a5d3c8,ACC_3dedb86acd8d,2024-01-14 00:00:00,38262.05,GBP,PAYMENT,MER_92718efdec00,FAILED
TXN_d814522167ef,ACC_d69c98b0e15a,2024-01-29 00:00:00,33065.39,EUR,CREDIT,MER_ece95b3559d4,COMPLETED
TXN_47d3c0253910,ACC_e435b83dacd8,2024-06-05 00:00:00,5732.42,EUR,DEBIT,MER_0c3fe3ae887f,COMPLETED
TXN_aa40011a611c,ACC_4ec4b1dbdc4a,2024-10-17 00:00:00,25742.84,JPY,TRANSFER,MER_407aa1c0d278,CANCELLED
TXN_80509a49c847,ACC_abcb46d8d337,2024-07-12 00:00:00,28521.97,GBP,REFUND,MER_3d8eb90bc252,CANCELLED
TXN_17154851950a,ACC_89591a43e435,2024-06-21 00:00:00,24841.6,GBP,CREDIT,MER_ef4458c6ce9d,FAILED
TXN_490c9d295d80,ACC_c240355b28b9,2024-11-21 00:00:00,42368.23,USD,REFUND,MER_8912b8101523,FAILED
TXN_8d8e9f97f440,ACC_bc51472c45b7,2024-07-24 00:00:00,40232.1,CNY,DEBIT,MER_bdaa2eb1121c,COMPLETED
TXN_ad8312fabd35,ACC_a9f5345f9205,2024-10-17 00:00:00,40061.27,JPY,PAYMENT,MER_f7c78cb2611f,COMPLETED
TXN_574bf03cd05b,ACC_ea2744f7545f,2024-06-02 00:00:00,21651.2,CNY,TRANSFER,MER_759634f9eccb,CANCELLED
TXN_da9bc3ee7d08,ACC_ad2a081e329d,2024-12-09 00:00:00,38174.48,EUR,DEBIT,MER_0935016a2c9c,PENDING
TXN_f36984169946,ACC_864a71887b25,2024-08-27 00:00:00,13404.12,CNY,REFUND,MER_a70c6157b809,CANCELLED
TXN_5832908a4142,ACC_177de731ba5a,2024-01-31 00:00:00,26118.26,GBP,PAYMENT,MER_865c4186cd1f,PENDING
TXN_67db71cb59e2,ACC_0a59ffb167d6,2024-08-10 00:00:00,20518.91,USD,CREDIT,MER_8c216938fe9d,FAILED
TXN_a76f0c310a00,ACC_fd75605b1e89,2024-05-11 00:00:00,34345.88,EUR,PAYMENT,MER_917eb66e92fe,PENDING
TXN_ca1b2af6a876,ACC_9d7a37fdb2cc,2024-06-07 00:00:00,23213.34,CNY,PAYMENT,MER_d69ab00e98cd,COMPLETED
TXN_b39bceeac0d6,ACC_5b3dc4206239,2024-01-15 00:00:00,12927.26,GBP,REFUND,MER_c82d52f7533a,COMPLETED
TXN_287a3c28c129,ACC_63359df3ff48,2024-01-11 00:00:00,2775.81,USD,TRANSFER,MER_ad4fa25ac85f,COMPLETED
TXN_5b3083614cb1,ACC_2e74cec56a1e,2024-07-05 00:00:00,33586.89,USD,PAYMENT,MER_815388ff7be3,PENDING
TXN_fe0f1792be8e,ACC_4021390ad42c,2024-09-13 00:00:00,46647.44,CNY,REFUND,MER_5b24b0b0aabc,FAILED
TXN_6d74de241b71,ACC_167b78d91013,2024-11-03 00:00:00,6122.62,GBP,TRANSFER,MER_8f837cc83d08,CANCELLED
TXN_f0743cb285b9,ACC_b255f7d2a05b,2024-08-04 00:00:00,10908.24,USD,CREDIT,MER_85fb7dea7ecd,FAILED
TXN_5aedcd08e472,ACC_1ad82392d197,2024-10-28 00:00:00,2805.71,CNY,TRANSFER,MER_71942621d42a,COMPLETED
TXN_2992c6c61228,ACC_ac9a7f3b1c22,2024-12-15 00:00:00,12324.87,GBP,CREDIT,MER_cb23ebea94b4,FAILED
TXN_038b2d2bd130,ACC_07cd28fcca2c,2024-11-06 00:00:00,1750.12,USD,CREDIT,MER_5267c5573c3a,CANCELLED
TXN_e260a5aaec01,ACC_0c5d9feb8f83,2024-07-04 00:00:00,45158.82,USD,REFUND,MER_6d12686fd6bc,CANCELLED
TXN_049cb7b19718,ACC_e216fb0c87dd,2024-07-20 00:00:00,46376.09,GBP,TRANSFER,MER_3ba5efc0ead3,PENDING
TXN_b1fff38f7a2c,ACC_184b322aca2e,2024-03-23 00:00:00,45795.38,GBP,PAYMENT,MER_6d45e1b09d1b,FAILED
TXN_cd782bb176f6,ACC_ff6e392301e7,2024-09-08 00:00:00,23559.85,JPY,TRANSFER,MER_a595af00e7e1,COMPLETED
TXN_ba46ea6ea57a,ACC_442d66367496,2024-09-16 00:00:00,3327.7,JPY,REFUND,MER_f08d09725d84,FAILED
TXN_73bac2575891,ACC_c43889b5df28,2024-01-27 00:00:00,32072.23,EUR,PAYMENT,MER_7f6f5619c21f,PENDING
TXN_040a6b2e9a8c,ACC_9b406fb0ff45,2024-06-05 00:00:00,15692.95,USD,DEBIT,MER_71b0553d16a4,PENDING
TXN_1580ecc2336f,ACC_b96ac3c9d4bf,2024-06-12 00:00:00,22579.98,EUR,TRANSFER,MER_c57e137c01fb,FAILED
TXN_1048b51a0889,ACC_4e236888113e,2024-07-31 00:00:00,18386.3,JPY,PAYMENT,MER_91be6d007089,PENDING
TXN_447a14c808c6,ACC_c1f38c90a8ce,2024-10-12 00:00:00,32358.86,EUR,DEBIT,MER_4c7d02d0b955,PENDING
TXN_85989358daf0,ACC_856692688580,2024-01-26 00:00:00,20057.74,JPY,REFUND,MER_f1dda4b2e4c9,COMPLETED
TXN_4429b7add9a0,ACC_a649f98fc22b,2024-10-17 00:00:00,5876.35,CNY,PAYMENT,MER_b3c502c6a3e6,CANCELLED
TXN_bbd007c13798,ACC_244b2c8fb93a,2024-04-24 00:00:00,35681.05,EUR,TRANSFER,MER_440d2e943498,CANCELLED
TXN_1d97c0a26f22,ACC_969ff399f80f,2024-04-15 00:00:00,30008.14,GBP,CREDIT,MER_06dc382d8717,CANCELLED
TXN_f66aa3d451e2,ACC_f8db2634d7cb,2024-05-14 00:00:00,11781.93,JPY,CREDIT,MER_69c48632a0eb,CANCELLED
TXN_330c46be4e60,ACC_4eb1f1f6a39e,2024-06-14 00:00:00,48720.21,JPY,CREDIT,MER_9cacde0b3e4c,CANCELLED
TXN_fc1b0624793e,ACC_7881e2d1c2f8,2024-02-18 00:00:00,27854.43,USD,TRANSFER,MER_cffefcb656ec,CANCELLED
TXN_e5c8f4519492,ACC_6fd2b98f8505,2024-12-09 00:00:00,48360.82,CNY,DEBIT,MER_e64d96606269,CANCELLED
TXN_dab2a366d102,ACC_602cd3e60a66,2024-07-08 00:00:00,6620.59,CNY,DEBIT,MER_e682a147f40b,FAILED
TXN_7a90510f3e94,ACC_03cd939d96c1,2024-06-22 00:00:00,43896.06,EUR,DEBIT,MER_93cd277b5309,CANCELLED
TXN_af0480900b55,ACC_18c10b0ae2cf,2024-01-23 00:00:00,48926.04,JPY,TRANSFER,MER_72ebbc088923,CANCELLED
TXN_ad38776374a2,ACC_cefa1aebcb9d,2024-11-09 00:00:00,41481.16,GBP,REFUND,MER_9a7d7b04eee5,PENDING
TXN_14bac4931ff6,ACC_874b3ef7cbc2,2024-03-18 00:00:00,27788.18,JPY,DEBIT,MER_764c679faa10,COMPLETED
TXN_017cce90dacb,ACC_8a35a5a85087,2024-05-13 00:00:00,8186.11,JPY,PAYMENT,MER_f8f4668baa88,CANCELLED
TXN_95f823b5f4ce,ACC_66e0c8bc22d0,2024-12-29 00:00:00,28047.12,JPY,PAYMENT,MER_d07d465a481e,PENDING
TXN_cb248ee7437c,ACC_f8dd4d20b3ef,2024-05-25 00:00:00,9040.94,EUR,REFUND,MER_c19e48c7f4ce,PENDING
TXN_43a121c8a15c,ACC_fed6da9b73ad,2024-09-26 00:00:00,38344.71,EUR,PAYMENT,MER_bcd3ea565026,PENDING
TXN_3edab1cf6f8c,ACC_e2d86eefa61d,2024-06-17 00:00:00,1307.85,USD,PAYMENT,MER_164519830027,COMPLETED
TXN_57791f015655,ACC_1b6c1b4d5d48,2024-02-11 00:00:00,23017.06,JPY,PAYMENT,MER_5a83a9fdf90d,FAILED
TXN_459bc6ce7be5,ACC_069e01e15c73,2024-01-23 00:00:00,32812.08,JPY,TRANSFER,MER_c48080668400,PENDING
TXN_25d522d7cfb8,ACC_97920e338e0b,2024-11-25 00:00:00,14154.87,USD,DEBIT,MER_2e35de3da9fb,CANCELLED
TXN_c6a2d5df2c94,ACC_41ca4f371830,2024-05-02 00:00:00,48252.81,JPY,DEBIT,MER_04e662a53ed0,PENDING
TXN_b84e3fc1552e,ACC_1d8bb75e0263,2024-05-25 00:00:00,32361.93,EUR,DEBIT,MER_e14ec14cb707,CANCELLED
TXN_3b712521ff6d,ACC_3bda7bc7979f,2024-12-16 00:00:00,30179.65,GBP,DEBIT,MER_326eeac35609,PENDING
TXN_72c60a49b0a0,ACC_ae2470c95bff,2024-08-31 00:00:00,13431.29,CNY,PAYMENT,MER_6696164cadfb,CANCELLED
TXN_5242045cd006,ACC_055c2ec5aff4,2024-08-10 00:00:00,31538.01,USD,DEBIT,MER_d430914705b1,CANCELLED
TXN_9e09ca47d05e,ACC_05f8839f4b14,2024-12-31 00:00:00,7761.93,JPY,REFUND,MER_485b52d36d5a,COMPLETED
TXN_067aff843443,ACC_dd93f646fcec,2024-09-01 00:00:00,15026.66,EUR,TRANSFER,MER_586044e083d9,CANCELLED
TXN_0a7f1e396651,ACC_8f65539c1d1c,2024-02-09 00:00:00,45865.93,CNY,DEBIT,MER_34abb1d87891,CANCELLED
TXN_0e10c6176c6a,ACC_7b33ea284173,2024-10-18 00:00:00,40643.11,GBP,TRANSFER,MER_e2aa4bfe83a8,COMPLETED
TXN_97f96c1f6894,ACC_4b477be7ad42,2024-04-01 00:00:00,39310.99,JPY,DEBIT,MER_287299836a47,FAILED
TXN_d985f995e3a0,ACC_b819b6f91f8b,2024-12-09 00:00:00,22502.9,GBP,TRANSFER,MER_d558b293bc88,PENDING
TXN_9adcd325e990,ACC_bc4ca8455da9,2024-11-05 00:00:00,12973.29,USD,PAYMENT,MER_eabe03681301,COMPLETED
TXN_36317917afbf,ACC_6952ebd4f239,2024-12-01 00:00:00,23861.22,JPY,REFUND,MER_eb211d3b4a6a,FAILED
TXN_26350b1f12ac,ACC_4b8ddb697eb5,2024-07-03 00:00:00,34536.21,JPY,TRANSFER,MER_3a1609cf34c1,PENDING
TXN_0dc229182915,ACC_5d7f2ca8ced0,2024-01-09 00:00:00,34804.66,EUR,DEBIT,MER_93352af2a2bd,PENDING
TXN_7c07721eb804,ACC_b6a42dfb473e,2024-11-16 00:00:00,42910.89,CNY,CREDIT,MER_ea163533bdcc,CANCELLED
TXN_ca3537b21669,ACC_b3aec8137d30,2024-02-29 00:00:00,8313.61,EUR,PAYMENT,MER_972f88c40182,CANCELLED
TXN_620554c1e1e6,ACC_4a24f049e089,2024-05-04 00:00:00,10074.91,CNY,PAYMENT,MER_2055c2343e9f,COMPLETED
TXN_d9530af17485,ACC_65a0b00b3d2c,2024-08-09 00:00:00,48974.55,JPY,REFUND,MER_e0ac5f942850,FAILED
TXN_2cc48908ec94,ACC_0f05b10222fb,2024-09-19 00:00:00,29556.05,CNY,PAYMENT,MER_0b3a5b17fc17,COMPLETED
TXN_1cca13d531aa,ACC_9b8fa0ec8840,2024-06-10 00:00:00,27667.25,GBP,PAYMENT,MER_5ac6c6429efa,COMPLETED
TXN_b26d4ca8e509,ACC_85f16aa90d9c,2024-06-26 00:00:00,22421.79,JPY,DEBIT,MER_9bf16aa90898,PENDING
TXN_30a7e0e06610,ACC_d8ac9866724f,2024-09-16 00:00:00,10992.92,GBP,REFUND,MER_a1a70a7c48c4,CANCELLED
TXN_92c5760b21ea,ACC_2c7fd1c28743,2024-12-30 00:00:00,19524.66,JPY,TRANSFER,MER_5f4c409f1c46,PENDING
TXN_92da9ab62bcd,ACC_067c450f9780,2024-02-14 00:00:00,33356.15,EUR,CREDIT,MER_1a7addce01f7,CANCELLED
TXN_727901b325b8,ACC_39d73cfc5fc5,2024-09-09 00:00:00,15189.56,EUR,REFUND,MER_13590479557a,COMPLETED
TXN_b96b39da528b,ACC_e2f871ac7d2f,2024-12-12 00:00:00,7938.69,CNY,DEBIT,MER_68dd5bff145d,FAILED
TXN_1543e079365b,ACC_a5b1a5f4c3cb,2024-03-02 00:00:00,28103.45,JPY,TRANSFER,MER_19664eb3ff2f,FAILED
TXN_cc0420dd2b41,ACC_98164262a569,2024-10-12 00:00:00,13381.89,EUR,REFUND,MER_9e602338d1b9,COMPLETED
TXN_9c3552259d98,ACC_c6d4f8e6e611,2024-08-12 00:00:00,39951.35,USD,DEBIT,MER_fbeb4063a118,COMPLETED
TXN_8aaee4a00a26,ACC_03142b745b4e,2024-02-23 00:00:00,8360.64,USD,CREDIT,MER_8ed0467e4467,PENDING
TXN_10ea59b92b28,ACC_4d93788df990,2024-09-16 00:00:00,24924.57,USD,CREDIT,MER_8d98cf442d08,FAILED
TXN_96d9e6b6f678,ACC_271e53a6cd6a,2024-04-13 00:00:00,21961.03,JPY,DEBIT,MER_3d7e0e66ed1b,CANCELLED
TXN_99b8dfad1ff4,ACC_1c8d961ded0a,2024-02-13 00:00:00,13308.12,JPY,TRANSFER,MER_a5cdce86297d,PENDING
TXN_36169412a0b0,ACC_9346d09ace6e,2024-08-03 00:00:00,39362.91,EUR,PAYMENT,MER_7376e3788d0f,CANCELLED
TXN_78255575ac6e,ACC_e17473f75785,2024-09-21 00:00:00,39732.42,GBP,DEBIT,MER_24433bd7e3ac,COMPLETED
TXN_c6f8efd4188a,ACC_642810fe030f,2024-02-05 00:00:00,4248.06,GBP,PAYMENT,MER_f6b2fa9b08eb,PENDING
TXN_db5fac23abff,ACC_9c469d021697,2024-01-19 00:00:00,33012.21,EUR,REFUND,MER_dd6ac3b9d8a5,FAILED
TXN_25dc48f14a11,ACC_9f62f72bd717,2024-12-24 00:00:00,27684.99,GBP,TRANSFER,MER_f72edb7956ec,COMPLETED
TXN_949ffab57ac8,ACC_19487e29609f,2024-11-08 00:00:00,46023.33,JPY,PAYMENT,MER_806cfb0c0f83,CANCELLED
TXN_fd20f88ce042,ACC_b53891fd253c,2024-11-28 00:00:00,20231.24,EUR,TRANSFER,MER_b5c68fb88878,FAILED
TXN_71feb7120602,ACC_48bbc7431642,2024-03-05 00:00:00,26028.28,CNY,TRANSFER,MER_0cb8d2ed5906,FAILED
TXN_ecfe34656637,ACC_3970629fe2dd,2024-03-22 00:00:00,1180.85,CNY,REFUND,MER_85bde296882f,FAILED
TXN_38ef8034a7c0,ACC_a1877a7c4b4a,2024-02-26 00:00:00,36601.99,GBP,TRANSFER,MER_8fbfe923f53a,FAILED
TXN_e5d2ea39f612,ACC_a0c27d2f4852,2024-03-04 00:00:00,22442.36,CNY,DEBIT,MER_953795c8cae2,PENDING
TXN_fe415086a9cc,ACC_4553fdad6660,2024-10-16 00:00:00,35735.21,CNY,REFUND,MER_1af64bdee79a,FAILED
TXN_906c9d8104a3,ACC_f62bdecfb066,2024-10-20 00:00:00,33624.97,JPY,REFUND,MER_b9af2653560a,COMPLETED
TXN_5869fe8944e0,ACC_bc9f2c3fbbf0,2024-07-03 00:00:00,22720.94,EUR,PAYMENT,MER_d7abd8af0bb4,COMPLETED
TXN_00d48327b741,ACC_8a7e6d05d793,2024-03-07 00:00:00,23817.89,JPY,DEBIT,MER_37bf701eb478,CANCELLED
TXN_2d557df894ce,ACC_01ba8890e2dc,2024-07-21 00:00:00,43602.02,CNY,PAYMENT,MER_4e88fc18575b,CANCELLED
TXN_b7304c9a16c4,ACC_46812ec77dc8,2024-08-01 00:00:00,41192.35,EUR,REFUND,MER_8a4b99b8f2d8,CANCELLED
TXN_67c22ce17b53,ACC_dd703a64b0a6,2024-09-27 00:00:00,5911.73,EUR,PAYMENT,MER_1b128eab9872,PENDING
TXN_bc5c12c4ef5e,ACC_e5b85e0610e5,2024-03-01 00:00:00,30083.99,JPY,DEBIT,MER_b572781327ef,FAILED
TXN_d4a129f880c2,ACC_0654e9cbe554,2024-07-09 00:00:00,15253.18,GBP,TRANSFER,MER_67ebb4ca4141,COMPLETED
TXN_d81059a87d32,ACC_6a1a2cddd34f,2024-10-28 00:00:00,21093.63,GBP,TRANSFER,MER_9f475df42302,CANCELLED
TXN_b9515e49ff7a,ACC_37f7c4ff7b0c,2024-02-04 00:00:00,43522.62,JPY,PAYMENT,MER_efdcbfbf0b68,CANCELLED
TXN_38c85167b532,ACC_65f273849bb5,2024-08-31 00:00:00,41724.65,CNY,CREDIT,MER_0c6be3d3ac38,CANCELLED
